source_id,source_label,target_id,target_label,weight
8,10320,17,10820,0.01738685369
8,10320,18,10862,0.0002683695056
8,10320,19,10906,0.0002683695056
8,10320,20,10951,0.0009061355377
8,10320,21,11010,0.0002683695056
8,10320,22,11130,0.001252109068
8,10320,23,11269,0.05712626129
8,10320,24,11273,0.0002683695056
8,10320,25,11276,0.0002683695056
8,10320,26,11303,0.0002683695056
8,10320,27,11307,0.0002683695056
8,10320,28,11424,0.0002683695056
8,10320,29,11512,0.001203488209
8,10320,30,11550,0.0007441791822
8,10320,31,11574,0.0002683695056
8,10320,32,11598,0.005680423696
8,10320,33,11612,0.7670654058
8,10320,34,11652,0.0002683695056
8,10320,35,11689,0.0002683695056
8,10320,36,11901,0.0002683695056
8,10320,37,11902,0.0002683695056
8,10320,38,11975,0.002814086154
8,10320,39,12026,0.0002683695056
8,10320,40,12031,0.0002683695056
8,10320,41,12072,0.0002846884308
8,10320,42,12128,0.0002683695056
8,10320,43,12131,0.0008279756294
8,10320,44,12157,0.0002683695056
8,10320,45,12260,0.0002683695056
8,10320,46,12262,0.0004913585726
8,10320,47,12380,0.0002683695056
8,10320,48,12535,0.0002683695056
8,10320,49,12611,0.0005562808947
8,10320,50,12676,0.0003509659437
8,10320,51,12761,0.002766870894
8,10320,52,12805,0.0002683695056
8,10320,53,12814,0.0008749886765
8,10320,54,13018,0.0002683695056
8,10320,55,13062,0.0002683695056
8,10320,56,13083,0.0002969037741
8,10320,57,13398,0.0002683695056
8,10320,58,13514,0.0002683695056
8,10320,59,13559,0.0009055286646
8,10320,60,13567,0.0002683695056
8,10320,61,13623,0.0002683695056
8,10320,62,13629,0.0002683695056
8,10320,63,13650,0.0002683695056
8,10320,64,13674,0.000287175586
8,10320,65,13702,0.0002683695056
8,10320,66,13734,0.0002683695056
8,10320,67,13851,0.0002683695056
8,10320,68,13898,0.0002683695056
8,10320,69,13904,0.0004565665731
8,10320,70,13935,0.0002683695056
8,10320,71,14064,0.0002683695056
8,10320,72,14175,0.0002683695056
8,10320,73,14335,0.0002683695056
8,10320,74,14351,0.0002683695056
8,10320,75,14381,0.0002683695056
8,10320,76,14413,0.0002683695056
9,10456,0,10020,0.001056729234
9,10456,1,10028,0.001056729234
9,10456,2,10100,0.001913284999
9,10456,3,10126,0.001056729234
9,10456,4,10181,0.001056729234
9,10456,5,10201,0.004862157628
9,10456,6,10215,0.001056729234
9,10456,7,10237,0.001056729234
9,10456,8,10320,0.001993066166
9,10456,10,10462,0.001056729234
9,10456,11,10637,0.1136494204
9,10456,12,10639,0.00111970061
9,10456,13,10664,0.001056729234
9,10456,14,10682,0.001056729234
9,10456,15,10711,0.01439395733
9,10456,16,10764,0.01174895279
9,10456,17,10820,0.006029014476
9,10456,18,10862,0.001056729234
9,10456,19,10906,0.001056729234
9,10456,20,10951,0.004516408313
9,10456,21,11010,0.001056729234
9,10456,22,11130,0.002065495821
9,10456,23,11269,0.02655496821
9,10456,24,11273,0.001172999153
9,10456,25,11276,0.001056729234
9,10456,26,11303,0.001056729234
9,10456,27,11307,0.001252064481
9,10456,28,11424,0.001056729234
9,10456,29,11512,0.002774924506
9,10456,30,11550,0.001809396897
9,10456,31,11574,0.001056729234
9,10456,32,11598,0.004157245625
9,10456,33,11612,0.7087880373
9,10456,34,11652,0.001056729234
9,10456,35,11689,0.001056729234
9,10456,36,11901,0.00107928738
9,10456,37,11902,0.001056729234
9,10456,38,11975,0.003689189907
9,10456,39,12026,0.001056729234
9,10456,40,12031,0.001056729234
9,10456,41,12072,0.001056729234
9,10456,42,12128,0.001056729234
9,10456,43,12131,0.001056729234
9,10456,44,12157,0.001056729234
9,10456,45,12260,0.001056729234
9,10456,46,12262,0.001569772838
9,10456,47,12380,0.003678062698
9,10456,48,12535,0.001230878639
9,10456,49,12611,0.001202734071
9,10456,50,12676,0.002602145541
9,10456,51,12761,0.01247137971
9,10456,52,12805,0.001056729234
9,10456,53,12814,0.00435219612
9,10456,54,13018,0.001056729234
9,10456,55,13062,0.001132826321
9,10456,56,13083,0.002187204314
9,10456,57,13398,0.001056729234
9,10456,58,13514,0.001056729234
9,10456,59,13559,0.004355628043
9,10456,60,13567,0.001056729234
9,10456,61,13623,0.001056729234
9,10456,62,13629,0.001246506581
9,10456,63,13650,0.001056729234
9,10456,64,13674,0.001709297765
9,10456,65,13702,0.001056729234
9,10456,66,13734,0.001056729234
9,10456,67,13851,0.001056729234
9,10456,68,13898,0.001056729234
9,10456,69,13904,0.001056729234
9,10456,70,13935,0.001056729234
9,10456,71,14064,0.001138637192
9,10456,72,14175,0.001056729234
9,10456,73,14335,0.001056729234
9,10456,74,14351,0.001056729234
9,10456,75,14381,0.001056729234
9,10456,76,14413,0.001056729234
10,10462,0,10020,0.002568470314
10,10462,1,10028,0.002568470314
10,10462,2,10100,0.004767328035
10,10462,3,10126,0.002568470314
10,10462,4,10181,0.002568470314
10,10462,5,10201,0.01341158338
10,10462,6,10215,0.002568470314
10,10462,7,10237,0.002568470314
10,10462,8,10320,0.003838093719
10,10462,9,10456,0.002568470314
10,10462,11,10637,0.07910253853
10,10462,12,10639,0.002568470314
10,10462,13,10664,0.002568470314
