0.000384,0.041207,0.030924,0.002839,0.010206,0.047499,0.000153,0.000000,0.012892,0.025630,0.000153,0.000000,0.000307,0.000537,0.012508,0.010896,0.002993,0.013352,0.000000,0.022023,0.025706,0.494850,0.034071,0.000691,0.000077,0.002379,0.125156,0.000077,0.021716,0.029466,0.000077,0.000537,0.012738,0.000691,0.000230,0.000307,0.002072,0.001995,0.000077,0.008287,0.002993,0.001305
0.000173,0.008805,0.048774,0.003194,0.592459,0.004230,0.000086,0.000000,0.068629,0.023912,0.001813,0.001209,0.000173,0.000173,0.000863,0.002676,0.003798,0.001468,0.000432,0.013898,0.043853,0.052745,0.001468,0.001209,0.000086,0.000000,0.042299,0.024430,0.000086,0.050500,0.000000,0.000345,0.000777,0.000259,0.000086,0.000086,0.001381,0.000000,0.000000,0.000173,0.002849,0.000604
0.000000,0.014360,0.009202,0.000139,0.020634,0.001812,0.000279,0.000000,0.007389,0.037365,0.000000,0.000000,0.000279,0.001394,0.010457,0.001952,0.002649,0.002788,0.000697,0.005019,0.199232,0.273543,0.000139,0.000976,0.000000,0.000697,0.249220,0.053538,0.081561,0.000139,0.000000,0.006692,0.000976,0.002370,0.000418,0.000279,0.010038,0.000139,0.000000,0.001534,0.001534,0.000558
0.000000,0.000531,0.004647,0.000398,0.001195,0.000266,0.000000,0.000000,0.000929,0.000664,0.000000,0.003187,0.001062,0.000398,0.000398,0.000531,0.003718,0.000000,0.000000,0.000000,0.015667,0.043549,0.000133,0.000531,0.000000,0.000000,0.012613,0.000133,0.000000,0.000000,0.000133,0.218940,0.503965,0.058552,0.023766,0.037973,0.052976,0.009294,0.000000,0.000398,0.003452,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.004856,0.000000,0.000000,0.000231,0.003468,0.000000,0.007631,0.013064,0.000231,0.001041,0.001965,0.005203,0.001734,0.000000,0.000116,0.014914,0.199319,0.001387,0.011099,0.000000,0.000116,0.037459,0.000809,0.000462,0.005549,0.190648,0.000116,0.284231,0.027285,0.010637,0.021157,0.135269,0.002544,0.000000,0.001272,0.015261,0.000925
0.000044,0.000044,0.002592,0.002767,0.016253,0.000922,0.000044,0.000000,0.017593,0.013485,0.000000,0.004612,0.004481,0.009620,0.001010,0.003756,0.027037,0.003953,0.000264,0.000439,0.033121,0.555727,0.001450,0.004349,0.000286,0.000022,0.015836,0.003646,0.000198,0.000154,0.010323,0.010740,0.000022,0.136590,0.025521,0.018427,0.048758,0.014671,0.000000,0.002152,0.002943,0.006150
0.000474,0.000136,0.000441,0.000000,0.002643,0.002101,0.000000,0.000000,0.000542,0.004812,0.000000,0.000881,0.000441,0.007218,0.000305,0.000169,0.010743,0.000203,0.003999,0.000000,0.052594,0.054695,0.000068,0.000983,0.000068,0.000000,0.000678,0.000305,0.000102,0.000576,0.014945,0.007998,0.573350,0.000034,0.010268,0.052628,0.103392,0.090244,0.000000,0.000271,0.001051,0.000644
0.000000,0.000000,0.000294,0.000294,0.000000,0.000294,0.000000,0.000000,0.000147,0.003670,0.000000,0.001615,0.002789,0.001468,0.001321,0.021580,0.024222,0.003670,0.000147,0.000000,0.028920,0.140636,0.001908,0.001908,0.000000,0.000000,0.017763,0.000440,0.000147,0.000440,0.026278,0.013506,0.522454,0.044481,0.000147,0.010276,0.118763,0.006019,0.000000,0.002496,0.001615,0.000294
0.000419,0.001361,0.005339,0.003769,0.007747,0.001570,0.000000,0.000000,0.001570,0.021251,0.000000,0.051085,0.013190,0.004501,0.000105,0.005548,0.018843,0.005025,0.000523,0.000209,0.050248,0.089085,0.000209,0.009212,0.000000,0.000000,0.014237,0.000419,0.000105,0.000209,0.029939,0.019157,0.409904,0.162572,0.007328,0.000105,0.029520,0.029416,0.000000,0.001570,0.001466,0.003245
0.000000,0.000385,0.000257,0.000685,0.000599,0.003552,0.000000,0.000000,0.000300,0.007019,0.000000,0.001498,0.005007,0.008303,0.002953,0.015450,0.016049,0.013995,0.000257,0.000428,0.007960,0.397292,0.002097,0.008345,0.000043,0.000257,0.078618,0.001156,0.000685,0.003081,0.017076,0.050072,0.095009,0.130573,0.034623,0.012069,0.000043,0.068347,0.000000,0.001284,0.014166,0.000471
0.000197,0.000098,0.008751,0.000492,0.006784,0.044441,0.000197,0.000000,0.012290,0.020353,0.000000,0.001082,0.000492,0.001966,0.002851,0.005801,0.024777,0.000688,0.005113,0.000295,0.008652,0.082393,0.000590,0.006489,0.000000,0.000000,0.014060,0.002556,0.000000,0.000098,0.006882,0.002163,0.065679,0.467983,0.004031,0.027628,0.157019,0.000098,0.000000,0.003343,0.010815,0.002851
0.055767,0.000000,0.000000,0.012393,0.006196,0.144582,0.000000,0.000000,0.004131,0.574515,0.000000,0.000000,0.000000,0.000000,0.006196,0.000000,0.000000,0.000000,0.000000,0.000000,0.004131,0.045440,0.010327,0.000000,0.000000,0.020655,0.004131,0.002065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002065,0.030982,0.076422,0.000000
0.000301,0.000000,0.001054,0.001957,0.001806,0.119967,0.000151,0.000000,0.052382,0.029352,0.000000,0.000151,0.009182,0.015203,0.009935,0.008730,0.015353,0.004516,0.000000,0.000452,0.009634,0.457362,0.104012,0.002709,0.000151,0.000301,0.043501,0.016257,0.000301,0.001656,0.000452,0.001656,0.014751,0.001204,0.002559,0.002258,0.004516,0.005118,0.002258,0.000151,0.057350,0.001355
0.007228,0.001519,0.011371,0.002670,0.008655,0.096997,0.005432,0.000460,0.007826,0.154818,0.001565,0.000138,0.029877,0.000368,0.016895,0.012384,0.007458,0.006399,0.000000,0.001289,0.022558,0.476297,0.010312,0.000921,0.000046,0.003269,0.037979,0.001795,0.001519,0.000506,0.001197,0.006077,0.006169,0.001427,0.000506,0.000645,0.015238,0.005064,0.001703,0.017540,0.000046,0.015836
0.000000,0.000241,0.006270,0.009888,0.000965,0.021464,0.000000,0.000000,0.008923,0.050887,0.001206,0.000241,0.013023,0.001447,0.018088,0.014470,0.007235,0.003135,0.000000,0.000965,0.027976,0.546600,0.005306,0.003376,0.000000,0.019294,0.055228,0.004100,0.001688,0.000965,0.000000,0.001929,0.067528,0.004582,0.000482,0.007476,0.002653,0.006994,0.000000,0.002171,0.082963,0.000241
